date,datetime,temp,precip,windspeed,winddir,visibility,cloudcover,conditions
2025-01-04,2025-01-04T08:00:00,3.0,0.0,3.5,5.0,1.1,90.0,Partially cloudy
2025-01-04,2025-01-04T09:00:00,3.1,0.0,0.4,140.0,1.0,100.0,Overcast
2025-01-04,2025-01-04T10:00:00,3.8,0.0,3.4,13.0,1.1,100.0,Overcast
2025-01-04,2025-01-04T11:00:00,4.6,0.0,1.9,8.0,1.1,100.0,Overcast
2025-01-04,2025-01-04T12:00:00,5.3,0.0,0.6,263.0,3.3,100.0,Overcast
2025-01-04,2025-01-04T13:00:00,5.8,0.0,0.2,279.0,4.4,100.0,Overcast
2025-01-04,2025-01-04T14:00:00,6.3,0.0,0.6,253.0,6.3,100.0,Overcast
2025-01-04,2025-01-04T15:00:00,6.5,0.0,0.8,235.0,18.5,100.0,Overcast
2025-01-04,2025-01-04T16:00:00,6.6,0.0,0.4,250.0,7.4,100.0,Overcast
2025-01-04,2025-01-04T17:00:00,6.9,0.0,5.3,12.0,8.1,99.1,Overcast
2025-01-04,2025-01-04T18:00:00,6.2,0.0,0.3,346.0,6.3,85.7,Partially cloudy
2025-01-04,2025-01-04T19:00:00,4.8,0.0,0.5,48.0,5.0,99.1,Overcast
2025-01-04,2025-01-04T20:00:00,4.0,0.0,0.2,107.0,3.7,77.7,Partially cloudy
2025-01-04,2025-01-04T21:00:00,3.9,0.0,0.3,130.0,3.4,97.1,Overcast
2025-01-04,2025-01-04T22:00:00,4.3,0.0,0.3,57.0,4.4,99.1,Overcast
2025-01-04,2025-01-04T23:00:00,4.8,0.0,0.4,66.0,4.2,96.4,Overcast
2025-01-05,2025-01-05T00:00:00,4.8,0.0,0.2,180.0,5.1,81.4,Partially cloudy
2025-01-05,2025-01-05T01:00:00,5.0,0.0,0.3,87.0,5.2,81.9,Partially cloudy
2025-01-05,2025-01-05T02:00:00,5.1,0.0,0.3,220.0,5.1,99.5,Overcast
2025-01-05,2025-01-05T03:00:00,5.1,0.0,0.3,114.0,5.1,90.5,Overcast
2025-01-05,2025-01-05T04:00:00,5.2,0.0,2.2,356.0,5.2,99.1,Overcast
2025-01-05,2025-01-05T05:00:00,5.1,0.0,3.7,332.0,5.2,81.9,Partially cloudy
2025-01-05,2025-01-05T06:00:00,5.2,0.0,0.5,115.0,7.2,100.0,Overcast
2025-01-05,2025-01-05T07:00:00,5.2,0.0,0.8,130.0,7.1,100.0,Overcast
2025-01-05,2025-01-05T08:00:00,5.2,0.0,0.5,94.0,5.1,100.0,Overcast
2025-01-05,2025-01-05T09:00:00,5.2,0.0,0.5,230.0,3.2,99.6,Overcast
2025-01-05,2025-01-05T10:00:00,5.3,0.087,3.5,344.0,4.2,99.6,"Rain, Overcast"
2025-01-05,2025-01-05T11:00:00,6.6,0.0,0.7,136.0,6.0,90.0,Partially cloudy
2025-01-05,2025-01-05T12:00:00,7.6,0.0,5.5,168.0,8.1,99.5,Overcast
2025-01-05,2025-01-05T13:00:00,9.3,0.009,6.7,175.0,11.1,100.0,"Rain, Overcast"
2025-01-05,2025-01-05T14:00:00,10.5,0.0,16.3,192.0,27.2,100.0,Overcast
2025-01-05,2025-01-05T15:00:00,10.5,0.0,13.0,172.0,25.5,99.2,Overcast
2025-01-05,2025-01-05T16:00:00,10.3,0.173,8.0,189.0,11.3,99.2,"Rain, Overcast"
2025-01-05,2025-01-05T17:00:00,10.2,0.003,14.8,161.0,15.4,99.5,"Rain, Overcast"
2025-01-05,2025-01-05T18:00:00,10.2,0.0,16.5,171.0,21.1,99.1,Overcast
2025-01-05,2025-01-05T19:00:00,10.2,0.03,16.8,174.0,18.7,100.0,"Rain, Overcast"
2025-01-05,2025-01-05T20:00:00,10.3,0.006,16.8,181.0,27.9,99.5,"Rain, Overcast"
2025-01-05,2025-01-05T21:00:00,10.3,0.003,16.8,182.0,28.0,97.1,"Rain, Overcast"
2025-01-05,2025-01-05T22:00:00,9.8,0.0,8.3,162.0,27.9,99.5,Overcast
2025-01-05,2025-01-05T23:00:00,9.2,0.0,8.3,164.0,11.9,99.5,Overcast
2025-01-06,2025-01-06T00:00:00,8.9,0.003,14.7,163.0,28.0,99.1,"Rain, Overcast"
2025-01-06,2025-01-06T01:00:00,9.1,0.536,15.0,172.0,17.0,99.1,"Rain, Overcast"
2025-01-06,2025-01-06T02:00:00,9.1,0.003,16.7,173.0,27.8,96.1,"Rain, Overcast"
2025-01-06,2025-01-06T03:00:00,8.9,0.003,15.3,174.0,26.2,97.3,"Rain, Overcast"
2025-01-06,2025-01-06T04:00:00,9.3,0.179,15.4,192.0,28.0,96.7,"Rain, Overcast"
2025-01-06,2025-01-06T05:00:00,8.6,0.0,12.8,148.0,28.0,85.4,Partially cloudy
2025-01-06,2025-01-06T06:00:00,8.4,0.0,4.1,131.0,28.0,99.1,Overcast
2025-01-06,2025-01-06T07:00:00,8.2,0.131,10.9,138.0,28.2,100.0,"Rain, Overcast"
2025-01-06,2025-01-06T08:00:00,7.8,0.0,12.9,174.0,27.9,80.9,Partially cloudy
2025-01-06,2025-01-06T09:00:00,7.8,0.0,18.1,203.0,27.1,90.0,Partially cloudy
2025-01-06,2025-01-06T10:00:00,8.2,0.0,15.2,204.0,28.1,99.7,Overcast
2025-01-06,2025-01-06T11:00:00,8.7,0.0,20.7,232.0,27.1,97.0,Overcast
2025-01-06,2025-01-06T12:00:00,9.4,0.003,23.3,242.0,27.4,86.4,"Rain, Partially cloudy"
2025-01-06,2025-01-06T13:00:00,10.2,0.053,24.9,260.0,28.5,88.6,"Rain, Partially cloudy"
2025-01-06,2025-01-06T14:00:00,11.0,0.0,28.4,268.0,27.5,76.4,Partially cloudy
2025-01-06,2025-01-06T15:00:00,11.3,0.0,35.1,280.0,27.5,58.8,Partially cloudy
2025-01-06,2025-01-06T16:00:00,11.2,0.0,26.9,291.0,29.2,60.4,Partially cloudy
2025-01-06,2025-01-06T17:00:00,10.6,0.0,27.8,281.0,27.5,40.6,Partially cloudy
2025-01-06,2025-01-06T18:00:00,9.3,0.0,23.5,281.0,27.5,30.6,Partially cloudy
2025-01-06,2025-01-06T19:00:00,8.4,0.0,14.3,281.0,28.5,11.2,Clear
2025-01-06,2025-01-06T20:00:00,7.8,0.0,17.6,280.0,28.0,10.0,Clear
2025-01-06,2025-01-06T21:00:00,7.7,0.0,13.4,289.0,28.0,4.6,Clear
2025-01-06,2025-01-06T22:00:00,7.3,0.0,17.8,277.0,28.0,10.0,Clear
2025-01-06,2025-01-06T23:00:00,6.2,0.0,11.3,268.0,28.0,10.0,Clear
2025-01-07,2025-01-07T00:00:00,7.4,0.0,18.6,270.0,28.1,0.0,Clear
2025-01-07,2025-01-07T01:00:00,6.8,0.0,19.9,279.0,28.0,0.0,Clear
2025-01-07,2025-01-07T02:00:00,6.3,0.0,12.1,279.0,28.0,40.0,Partially cloudy
2025-01-07,2025-01-07T03:00:00,4.2,0.0,8.5,144.0,28.0,10.0,Clear
2025-01-07,2025-01-07T04:00:00,3.8,0.0,8.6,252.0,28.0,0.0,Clear
2025-01-07,2025-01-07T05:00:00,4.9,0.0,16.2,258.0,28.0,0.0,Clear
2025-01-07,2025-01-07T06:00:00,5.1,0.0,8.1,241.0,28.0,0.0,Clear
2025-01-07,2025-01-07T07:00:00,5.2,0.0,21.1,248.0,28.7,30.1,Partially cloudy
2025-01-07,2025-01-07T08:00:00,4.3,0.0,10.6,212.0,27.5,78.3,Partially cloudy
2025-01-07,2025-01-07T09:00:00,3.5,0.0,13.9,213.0,27.5,49.3,Partially cloudy
2025-01-07,2025-01-07T10:00:00,5.0,0.0,9.4,195.0,28.3,77.0,Partially cloudy
2025-01-07,2025-01-07T11:00:00,5.5,0.0,11.1,157.0,25.7,80.0,Partially cloudy
2025-01-07,2025-01-07T12:00:00,6.3,0.0,12.8,166.0,27.5,88.0,Partially cloudy
2025-01-07,2025-01-07T13:00:00,9.1,0.0,14.3,183.0,29.0,50.0,Partially cloudy
2025-01-07,2025-01-07T14:00:00,9.0,0.0,18.6,186.0,27.5,86.7,Partially cloudy
2025-01-07,2025-01-07T15:00:00,9.0,0.0,20.4,212.0,27.5,99.7,Overcast
2025-01-07,2025-01-07T16:00:00,8.7,0.0,15.8,212.0,28.8,99.7,Overcast
2025-01-07,2025-01-07T17:00:00,8.8,0.0,17.4,222.0,27.5,99.7,Overcast
2025-01-07,2025-01-07T18:00:00,8.7,0.0,17.2,222.0,27.5,90.9,Overcast
2025-01-07,2025-01-07T19:00:00,8.7,0.0,18.5,203.0,28.8,90.5,Overcast
2025-01-07,2025-01-07T20:00:00,8.6,0.0,16.5,202.0,28.0,90.9,Overcast
2025-01-07,2025-01-07T21:00:00,8.5,0.0,14.8,176.0,28.0,100.0,Overcast
2025-01-07,2025-01-07T22:00:00,7.3,0.0,12.6,215.1,,91.8,Overcast
2025-01-07,2025-01-07T23:00:00,8.8,0.0,14.9,203.0,27.1,90.5,Overcast
2025-01-08,2025-01-08T00:00:00,8.5,0.0,11.3,191.0,23.5,90.9,Overcast
2025-01-08,2025-01-08T01:00:00,8.5,0.0,14.5,191.0,23.5,81.9,Partially cloudy
2025-01-08,2025-01-08T02:00:00,8.3,0.0,9.6,183.0,23.5,90.9,Overcast
2025-01-08,2025-01-08T03:00:00,8.3,0.0,9.5,200.0,23.4,81.9,Partially cloudy
2025-01-08,2025-01-08T04:00:00,8.3,0.0,12.4,191.0,28.0,90.9,Overcast
2025-01-08,2025-01-08T05:00:00,8.3,0.0,11.0,182.0,23.5,90.5,Overcast
2025-01-08,2025-01-08T06:00:00,8.0,0.0,9.3,163.0,28.0,99.6,Overcast
2025-01-08,2025-01-08T07:00:00,8.0,0.0,11.1,171.0,28.5,90.5,Overcast
2025-01-08,2025-01-08T08:00:00,7.6,0.0,14.3,164.0,27.2,90.9,Overcast
2025-01-08,2025-01-08T09:00:00,7.7,0.0,13.8,171.0,27.2,87.3,Partially cloudy
2025-01-08,2025-01-08T10:00:00,7.4,0.0,14.5,153.0,27.6,89.6,Partially cloudy
2025-01-08,2025-01-08T11:00:00,8.2,0.0,12.9,185.0,27.2,88.0,Partially cloudy
2025-01-08,2025-01-08T12:00:00,9.2,0.0,16.5,195.0,27.3,87.0,Partially cloudy
2025-01-08,2025-01-08T13:00:00,9.6,0.0,10.8,197.0,27.9,62.0,Partially cloudy
2025-01-08,2025-01-08T14:00:00,11.2,0.0,24.2,240.0,27.5,85.5,Partially cloudy
2025-01-08,2025-01-08T15:00:00,11.9,0.0,28.3,212.0,27.5,85.5,Partially cloudy
2025-01-08,2025-01-08T16:00:00,11.4,0.0,24.8,202.0,27.9,90.7,Overcast
2025-01-08,2025-01-08T17:00:00,10.7,0.003,12.9,201.0,27.4,100.0,"Rain, Overcast"
2025-01-08,2025-01-08T18:00:00,10.0,0.0,16.6,202.0,27.2,99.6,Overcast
2025-01-08,2025-01-08T19:00:00,9.6,0.086,20.7,205.0,9.3,100.0,"Rain, Overcast"
2025-01-08,2025-01-08T20:00:00,8.5,0.008,12.6,190.0,11.0,99.6,"Rain, Overcast"
2025-01-08,2025-01-08T21:00:00,8.4,0.0,14.3,182.0,7.7,99.6,Overcast
2025-01-08,2025-01-08T22:00:00,8.6,0.089,12.7,190.0,6.1,100.0,"Rain, Overcast"
2025-01-08,2025-01-08T23:00:00,9.1,0.0,10.0,184.0,9.7,100.0,Overcast
2025-01-09,2025-01-09T00:00:00,9.2,0.003,11.6,176.0,11.5,99.5,"Rain, Overcast"
2025-01-09,2025-01-09T01:00:00,9.1,0.0,13.4,174.0,6.3,100.0,Overcast
2025-01-09,2025-01-09T02:00:00,9.8,0.0,13.8,203.0,28.0,99.6,Overcast
2025-01-09,2025-01-09T03:00:00,9.8,0.0,12.6,213.0,28.0,100.0,Overcast
2025-01-09,2025-01-09T04:00:00,10.3,0.0,15.6,222.0,24.4,100.0,Overcast
2025-01-09,2025-01-09T05:00:00,10.1,0.0,15.3,211.0,23.5,100.0,Overcast
2025-01-09,2025-01-09T06:00:00,9.6,0.0,16.8,202.0,19.1,81.9,Partially cloudy
2025-01-09,2025-01-09T07:00:00,9.5,0.04,16.3,202.0,20.1,90.0,"Rain, Partially cloudy"
2025-01-09,2025-01-09T08:00:00,9.5,0.0,25.1,212.0,18.8,99.7,Overcast
2025-01-09,2025-01-09T09:00:00,9.5,0.0,27.0,223.0,19.7,82.1,Partially cloudy
2025-01-09,2025-01-09T10:00:00,10.3,0.0,21.6,213.0,23.6,81.9,Partially cloudy
2025-01-09,2025-01-09T11:00:00,11.2,0.0,27.0,222.0,19.5,90.9,Overcast
2025-01-09,2025-01-09T12:00:00,12.0,0.0,25.2,231.0,15.3,63.6,Partially cloudy
2025-01-09,2025-01-09T13:00:00,13.4,0.0,23.8,223.0,17.3,78.5,Partially cloudy
2025-01-09,2025-01-09T14:00:00,14.0,0.0,22.8,213.0,25.7,90.0,Partially cloudy
2025-01-09,2025-01-09T15:00:00,14.3,0.0,22.6,240.0,23.0,81.2,Partially cloudy
2025-01-09,2025-01-09T16:00:00,14.3,0.0,24.1,222.0,28.1,78.0,Partially cloudy
2025-01-09,2025-01-09T17:00:00,13.9,0.0,18.7,214.0,22.3,80.3,Partially cloudy
2025-01-09,2025-01-09T18:00:00,12.2,0.0,18.3,195.0,20.5,41.1,Partially cloudy
2025-01-09,2025-01-09T19:00:00,11.2,0.0,12.0,169.0,20.1,47.3,Partially cloudy
2025-01-09,2025-01-09T20:00:00,9.9,0.0,8.3,123.0,19.1,30.0,Partially cloudy
2025-01-09,2025-01-09T21:00:00,9.2,0.0,6.5,151.0,24.4,30.0,Partially cloudy
2025-01-09,2025-01-09T22:00:00,9.7,0.0,9.4,232.9,,45.8,Partially cloudy
2025-01-09,2025-01-09T23:00:00,8.0,0.0,9.9,151.0,14.6,30.0,Partially cloudy
2025-01-10,2025-01-10T00:00:00,7.5,0.0,8.7,160.0,15.5,0.0,Clear
2025-01-10,2025-01-10T01:00:00,7.4,0.0,8.4,141.0,10.1,0.0,Clear
2025-01-10,2025-01-10T02:00:00,6.8,0.0,8.4,124.0,8.4,10.0,Clear
2025-01-10,2025-01-10T03:00:00,6.5,0.0,5.9,168.0,6.4,86.9,Partially cloudy
2025-01-10,2025-01-10T04:00:00,5.9,0.0,6.2,339.0,4.4,90.5,Overcast
2025-01-10,2025-01-10T05:00:00,6.5,0.0,1.1,209.0,4.3,66.5,Partially cloudy
2025-01-10,2025-01-10T06:00:00,6.9,0.0,0.3,220.0,0.6,90.0,Partially cloudy
2025-01-10,2025-01-10T07:00:00,7.2,0.004,0.6,197.0,0.0,100.0,"Rain, Overcast"
2025-01-10,2025-01-10T08:00:00,7.0,0.0,1.1,221.0,1.1,100.0,Overcast
2025-01-10,2025-01-10T09:00:00,7.1,0.0,5.5,356.0,1.1,73.9,Partially cloudy
2025-01-10,2025-01-10T10:00:00,7.3,0.0,3.9,347.0,1.1,70.9,Partially cloudy
2025-01-10,2025-01-10T11:00:00,8.0,0.0,2.2,240.0,7.5,100.0,Overcast
2025-01-10,2025-01-10T12:00:00,9.5,0.0,1.1,317.0,11.3,90.9,Overcast
2025-01-10,2025-01-10T13:00:00,10.5,0.0,5.7,206.0,16.1,81.4,Partially cloudy
2025-01-10,2025-01-10T14:00:00,11.8,0.0,3.9,307.0,13.3,51.8,Partially cloudy
2025-01-10,2025-01-10T15:00:00,13.0,0.0,7.8,286.0,18.5,30.9,Partially cloudy
2025-01-10,2025-01-10T16:00:00,13.4,0.0,4.8,338.0,24.2,15.1,Clear
2025-01-10,2025-01-10T17:00:00,12.1,0.0,8.0,358.0,24.9,48.4,Partially cloudy
2025-01-10,2025-01-10T18:00:00,10.1,0.0,8.1,331.0,10.1,30.0,Partially cloudy
2025-01-10,2025-01-10T19:00:00,9.7,0.0,9.5,345.0,16.2,80.7,Partially cloudy
2025-01-10,2025-01-10T20:00:00,8.1,0.0,11.0,320.0,11.9,62.8,Partially cloudy
2025-01-10,2025-01-10T21:00:00,7.9,0.0,5.9,274.0,10.1,51.3,Partially cloudy
2025-01-10,2025-01-10T22:00:00,7.7,0.0,5.2,347.0,8.3,78.5,Partially cloudy
2025-01-10,2025-01-10T23:00:00,7.5,0.0,8.6,347.0,7.4,90.0,Partially cloudy
2025-01-11,2025-01-11T00:00:00,7.4,0.0,7.0,320.0,8.2,100.0,Overcast
2025-01-11,2025-01-11T01:00:00,7.6,0.0,2.0,243.0,8.2,100.0,Overcast
2025-01-11,2025-01-11T02:00:00,8.7,0.0,2.2,250.0,11.8,90.9,Overcast
2025-01-11,2025-01-11T03:00:00,9.7,0.0,9.1,205.0,27.9,90.0,Partially cloudy
2025-01-11,2025-01-11T04:00:00,10.2,0.0,6.7,124.0,28.0,42.0,Partially cloudy
2025-01-11,2025-01-11T05:00:00,9.7,0.0,5.2,142.0,28.0,59.1,Partially cloudy
2025-01-11,2025-01-11T06:00:00,9.4,0.0,4.3,127.0,21.4,86.9,Partially cloudy
2025-01-11,2025-01-11T07:00:00,10.2,0.0,10.6,168.0,27.3,90.9,Overcast
2025-01-11,2025-01-11T08:00:00,9.6,0.0,8.6,160.0,27.3,90.0,Partially cloudy
2025-01-11,2025-01-11T09:00:00,9.3,0.0,5.0,120.0,26.9,39.4,Partially cloudy
2025-01-11,2025-01-11T10:00:00,11.1,0.0,10.4,162.0,26.9,41.1,Partially cloudy
2025-01-11,2025-01-11T11:00:00,13.9,0.0,8.9,160.0,27.4,41.1,Partially cloudy
2025-01-11,2025-01-11T12:00:00,15.4,0.0,11.6,153.0,23.1,49.1,Partially cloudy
2025-01-11,2025-01-11T13:00:00,16.4,0.0,13.8,109.0,29.2,31.1,Partially cloudy
2025-01-11,2025-01-11T14:00:00,18.0,0.0,10.4,102.0,27.5,48.4,Partially cloudy
2025-01-11,2025-01-11T15:00:00,18.6,0.0,6.0,355.0,27.5,75.9,Partially cloudy
2025-01-11,2025-01-11T16:00:00,19.0,0.0,6.5,347.0,29.2,85.5,Partially cloudy
2025-01-11,2025-01-11T17:00:00,18.7,0.0,12.3,338.0,27.5,82.7,Partially cloudy
2025-01-11,2025-01-11T18:00:00,15.9,0.0,15.9,343.0,27.5,76.9,Partially cloudy
2025-01-11,2025-01-11T19:00:00,14.3,0.0,11.4,236.0,29.2,49.3,Partially cloudy
2025-01-11,2025-01-11T20:00:00,11.9,0.0,3.9,99.0,28.0,40.5,Partially cloudy
2025-01-11,2025-01-11T21:00:00,11.4,0.0,4.9,140.0,28.0,100.0,Overcast
2025-01-11,2025-01-11T22:00:00,10.0,0.0,3.5,140.0,28.0,80.0,Partially cloudy
2025-01-11,2025-01-11T23:00:00,9.8,0.0,7.6,287.0,28.0,10.0,Clear
2025-02-01,2025-02-01T00:00:00,2.6,0.0,3.7,329.0,28.0,80.0,Partially cloudy
2025-02-01,2025-02-01T01:00:00,1.8,0.0,3.3,338.0,28.0,100.0,Overcast
2025-02-01,2025-02-01T02:00:00,1.1,0.0,0.2,174.0,28.0,90.0,Partially cloudy
2025-02-01,2025-02-01T03:00:00,1.3,0.0,0.2,260.0,28.0,100.0,Overcast
2025-02-01,2025-02-01T04:00:00,0.6,0.0,0.3,50.0,20.9,90.0,Partially cloudy
2025-02-01,2025-02-01T05:00:00,0.2,0.0,0.2,53.0,26.2,80.0,Partially cloudy
2025-02-01,2025-02-01T06:00:00,-0.2,0.0,0.3,115.0,17.3,40.0,Partially cloudy
2025-02-01,2025-02-01T07:00:00,-0.9,0.0,3.6,351.0,18.8,27.6,Partially cloudy
2025-02-01,2025-02-01T08:00:00,-1.2,0.0,0.3,90.0,20.9,10.0,Clear
2025-02-01,2025-02-01T09:00:00,-0.6,0.0,3.4,130.0,17.9,10.7,Clear
2025-02-01,2025-02-01T10:00:00,2.7,0.0,0.3,280.0,28.3,10.2,Clear
2025-02-01,2025-02-01T11:00:00,4.9,0.0,7.1,174.0,24.9,10.7,Clear
2025-02-01,2025-02-01T12:00:00,7.5,0.0,5.3,122.0,19.7,10.7,Clear
2025-02-01,2025-02-01T13:00:00,9.1,0.0,11.0,152.0,28.5,9.7,Clear
2025-02-01,2025-02-01T14:00:00,10.6,0.0,9.4,162.0,23.1,10.7,Clear
2025-02-01,2025-02-01T15:00:00,12.5,0.0,6.0,180.0,25.7,39.2,Partially cloudy
2025-02-01,2025-02-01T16:00:00,13.4,0.0,4.7,179.0,28.3,29.1,Partially cloudy
2025-02-01,2025-02-01T17:00:00,13.5,0.0,1.5,47.0,27.5,30.0,Partially cloudy
2025-02-01,2025-02-01T18:00:00,12.0,0.0,19.0,11.0,27.5,10.7,Clear
2025-02-01,2025-02-01T19:00:00,9.6,0.0,11.7,330.0,28.5,27.8,Partially cloudy
2025-02-01,2025-02-01T20:00:00,8.6,0.0,11.0,340.0,28.0,10.0,Clear
2025-02-01,2025-02-01T21:00:00,6.9,0.0,9.0,349.0,28.0,0.0,Clear
2025-02-01,2025-02-01T22:00:00,5.9,0.0,3.5,98.0,28.0,0.0,Clear
2025-02-01,2025-02-01T23:00:00,4.6,0.0,2.4,51.0,28.0,0.0,Clear
2025-02-02,2025-02-02T00:00:00,4.4,0.0,5.2,75.0,28.0,0.0,Clear
2025-02-02,2025-02-02T01:00:00,3.2,0.0,3.7,39.0,28.0,0.0,Clear
2025-02-02,2025-02-02T02:00:00,2.3,0.0,2.2,153.0,28.0,0.0,Clear
2025-02-02,2025-02-02T03:00:00,1.2,0.0,3.5,351.0,28.0,0.0,Clear
2025-02-02,2025-02-02T04:00:00,0.3,0.0,5.4,318.0,28.0,0.0,Clear
2025-02-02,2025-02-02T05:00:00,0.1,0.0,3.5,344.0,10.1,12.9,Clear
2025-02-02,2025-02-02T06:00:00,-1.3,0.0,3.5,20.0,22.7,0.0,Clear
2025-02-02,2025-02-02T07:00:00,-1.1,0.0,7.1,336.0,28.9,58.1,Partially cloudy
2025-02-02,2025-02-02T08:00:00,-1.3,0.0,3.4,353.0,28.0,40.0,Partially cloudy
2025-02-02,2025-02-02T09:00:00,-0.8,0.0,0.4,122.0,10.1,50.0,Partially cloudy
2025-02-02,2025-02-02T10:00:00,1.6,0.0,0.2,100.0,28.5,50.0,Partially cloudy
2025-02-02,2025-02-02T11:00:00,3.6,0.0,5.1,277.0,27.5,40.0,Partially cloudy
2025-02-02,2025-02-02T12:00:00,7.2,0.0,5.1,168.0,27.5,30.0,Partially cloudy
2025-02-02,2025-02-02T13:00:00,9.0,0.0,9.1,138.0,28.5,11.5,Clear
2025-02-02,2025-02-02T14:00:00,10.1,0.0,7.6,169.0,27.5,50.0,Partially cloudy
2025-02-02,2025-02-02T15:00:00,10.5,0.0,7.7,230.0,27.5,80.0,Partially cloudy
2025-02-02,2025-02-02T16:00:00,10.5,0.0,7.7,142.0,28.5,90.5,Overcast
2025-02-02,2025-02-02T17:00:00,10.5,0.0,4.4,116.0,27.5,90.0,Partially cloudy
2025-02-02,2025-02-02T18:00:00,9.5,0.0,0.7,257.0,27.5,90.0,Partially cloudy
2025-02-02,2025-02-02T19:00:00,8.5,0.0,5.5,7.0,28.5,90.4,Overcast
2025-02-02,2025-02-02T20:00:00,8.2,0.0,0.2,100.0,28.0,90.0,Partially cloudy
2025-02-02,2025-02-02T21:00:00,7.6,0.0,1.9,70.0,28.0,90.0,Partially cloudy
2025-02-02,2025-02-02T22:00:00,7.4,0.0,9.0,354.0,28.0,90.0,Partially cloudy
2025-02-02,2025-02-02T23:00:00,6.7,0.0,2.6,5.0,28.0,90.0,Partially cloudy
2025-02-03,2025-02-03T00:00:00,7.3,0.0,14.5,32.0,28.0,90.0,Partially cloudy
2025-02-03,2025-02-03T01:00:00,6.2,0.0,11.7,31.0,28.0,50.0,Partially cloudy
2025-02-03,2025-02-03T02:00:00,5.0,0.0,6.6,328.0,28.0,30.0,Partially cloudy
2025-02-03,2025-02-03T03:00:00,3.4,0.0,4.5,12.0,28.0,10.0,Clear
2025-02-03,2025-02-03T04:00:00,3.3,0.0,8.3,355.0,28.0,0.0,Clear
2025-02-03,2025-02-03T05:00:00,2.8,0.0,7.9,353.0,28.0,0.0,Clear
2025-02-03,2025-02-03T06:00:00,1.9,0.0,9.5,1.0,28.0,0.0,Clear
2025-02-03,2025-02-03T07:00:00,2.1,0.0,8.0,346.0,29.1,0.0,Clear
2025-02-03,2025-02-03T08:00:00,1.6,0.0,7.9,14.0,27.5,10.0,Clear
2025-02-03,2025-02-03T09:00:00,2.3,0.0,6.1,328.0,27.5,0.0,Clear
2025-02-03,2025-02-03T10:00:00,4.7,0.0,8.6,24.0,29.2,0.0,Clear
2025-02-03,2025-02-03T11:00:00,6.7,0.0,6.6,40.0,27.5,0.0,Clear
2025-02-03,2025-02-03T12:00:00,8.7,0.0,9.6,40.0,27.5,0.0,Clear
2025-02-03,2025-02-03T13:00:00,10.0,0.0,7.9,48.0,29.2,0.0,Clear
2025-02-03,2025-02-03T14:00:00,11.2,0.0,4.2,67.0,27.5,0.0,Clear
2025-02-03,2025-02-03T15:00:00,12.2,0.0,5.8,32.0,27.5,0.0,Clear
2025-02-03,2025-02-03T16:00:00,12.5,0.0,10.3,11.0,29.2,0.0,Clear
2025-02-03,2025-02-03T17:00:00,12.6,0.0,7.4,337.0,27.5,0.0,Clear
2025-02-03,2025-02-03T18:00:00,11.5,0.0,0.8,352.0,27.5,10.0,Clear
2025-02-03,2025-02-03T19:00:00,8.9,0.0,5.2,311.0,29.2,10.9,Clear
2025-02-03,2025-02-03T20:00:00,7.5,0.0,5.3,8.0,28.0,0.0,Clear
2025-02-03,2025-02-03T21:00:00,5.5,0.0,11.9,321.0,28.0,0.0,Clear
2025-02-03,2025-02-03T22:00:00,5.0,0.0,5.3,352.0,28.0,0.0,Clear
2025-02-03,2025-02-03T23:00:00,4.6,0.0,7.3,350.0,28.0,0.0,Clear
2025-02-04,2025-02-04T00:00:00,3.0,0.0,7.1,11.0,28.0,0.0,Clear
2025-02-04,2025-02-04T01:00:00,2.4,0.0,5.1,360.0,28.0,0.0,Clear
2025-02-04,2025-02-04T02:00:00,1.9,0.0,7.2,334.0,28.0,0.0,Clear
2025-02-04,2025-02-04T03:00:00,1.3,0.0,5.3,8.0,28.0,0.0,Clear
2025-02-04,2025-02-04T04:00:00,0.8,0.0,4.9,311.0,28.0,0.0,Clear
2025-02-04,2025-02-04T05:00:00,0.3,0.0,4.9,340.0,28.0,0.0,Clear
2025-02-04,2025-02-04T06:00:00,0.0,0.0,4.9,360.0,28.0,0.0,Clear
2025-02-04,2025-02-04T07:00:00,-0.4,0.0,7.2,353.0,28.9,0.0,Clear
2025-02-04,2025-02-04T08:00:00,-1.0,0.0,5.2,3.0,27.5,0.0,Clear
2025-02-04,2025-02-04T09:00:00,-0.7,0.0,3.8,21.0,27.5,0.0,Clear
2025-02-04,2025-02-04T10:00:00,2.2,0.0,0.3,14.0,28.8,0.0,Clear
2025-02-04,2025-02-04T11:00:00,5.3,0.0,5.4,320.0,27.5,0.0,Clear
2025-02-04,2025-02-04T12:00:00,8.3,0.0,3.7,18.0,27.5,0.0,Clear
2025-02-04,2025-02-04T13:00:00,10.8,0.0,5.4,136.0,29.2,0.0,Clear
2025-02-04,2025-02-04T14:00:00,12.3,0.0,7.3,159.0,27.5,10.0,Clear
2025-02-04,2025-02-04T15:00:00,13.0,0.0,9.2,136.0,27.5,10.0,Clear
2025-02-04,2025-02-04T16:00:00,13.9,0.0,7.5,199.0,29.2,10.2,Clear
2025-02-04,2025-02-04T17:00:00,13.9,0.0,7.5,154.0,27.5,10.7,Clear
2025-02-04,2025-02-04T18:00:00,12.8,0.0,7.2,175.0,27.5,1.0,Clear
2025-02-04,2025-02-04T19:00:00,10.6,0.0,9.0,191.0,29.2,0.4,Clear
2025-02-04,2025-02-04T20:00:00,9.6,0.0,7.7,203.0,28.0,0.0,Clear
